,price,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,hasLift,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,hasDoubleGlazing,BUY_REGULAR,PUBLIC_SALE,APARTMENT,HOUSE,APARTMENT.1,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,DUPLEX,EXCEPTIONAL_PROPERTY,FARMHOUSE,FLAT_STUDIO,GROUND_FLOOR,HOUSE.1,KOT,LOFT,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,PENTHOUSE,SERVICE_FLAT,TOWN_HOUSE,TRIPLEX,VILLA,Brussels,Flanders,Wallonie,Antwerp,Brussels.1,East Flanders,Flemish Brabant,Hainaut,Limburg,Liège,Luxembourg,Namur,Walloon Brabant,West Flanders,AS_NEW,GOOD,JUST_RENOVATED,NO_COND_INFORMATION,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,NO_KITCH_INFORMATION,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,A,A+,A++,B,C,D,E,F,G,NO_EPC_SCORE
Hainaut,-0.06269982759220732,-0.003282761738297971,0.03931015410826641,0.020923808278941008,-0.02230297906932945,0.08631509198420009,-0.0802549152342338,-0.08321463283189005,0.031069549327342006,,-0.0011499336390252163,,-0.011938368414650917,0.03813048944100763,-0.007086074087816534,0.00811907886130791,0.049352964467342296,0.01700791277479112,-0.001833496481512046,-0.0002115468869534559,-0.0029719193539688173,0.015438455187619663,0.00795081537516807,-0.00795081537516789,-0.08434915457234764,0.08434915457234765,-0.064217690831233,0.03218414065064338,-0.008134367451095637,0.01542001190690331,0.015105647084117328,0.0012452397689950655,-0.012752434664503714,0.02486122172015748,0.04356185273922567,-0.018102608880450656,-0.00687550132090118,0.0270783066992321,-0.007167474824229634,0.00012087799835455921,-0.006056522955031876,0.02382778257407191,0.014606807644216723,0.020798588361082056,-0.019710622826997256,-0.009016079415948244,0.004919176643530433,-0.008351750032275404,0.07091523387868372,-0.08132416127826936,-0.29621460548797596,0.43669799689160516,-0.10086211838896617,-0.08132416127826936,-0.08611577439002929,-0.06417786858427849,1.0,-0.049107579072288625,-0.0454826265598512,-0.028212939279292665,-0.03344480476856901,-0.041703711044453,-0.09418122496249638,0.0090952083724729,-0.007839107886413739,-0.007820252419235693,-0.010005708852037427,0.007016716407294476,0.005181440188554541,0.03868150901950292,-0.028096283911667214,0.05119992034674804,0.0352296118179196,-0.04880721351851297,0.020370024385159835,-0.03624735137347215,0.019716812904457093,0.03256112859578518,-0.0027075773331639245,-0.018491004799082222,0.01203184048592929,0.06157419655319569,0.001272429385969096,-0.011749112410158857,0.00691718325875595,0.044093637484559065,-0.027374153478158927,0.06195063258064836,-0.030321925431887824
Limburg,-0.043875667382165306,-0.005966378714405962,0.0399385259125564,0.011727807184479404,0.015234275911702606,0.0196527263616299,-0.10707317905608345,-0.09136015901751422,0.048626387633668444,,-0.08176567796484131,,0.005648939936559978,-0.00799816748704973,0.005437846723685776,-0.029037050392044156,-0.03400579930973618,-0.014368600485834373,-0.0023571404772195982,-0.004861324326923582,-0.001700895276226372,0.007278793092035535,-0.031775329775108614,0.03177532977510862,-0.08953048100951176,0.08953048100951186,-0.0682092420163471,-0.004834231471106515,-0.006872244678058804,0.011173225357310558,-0.009869633628330595,0.032336378257517215,-0.008860559579583021,0.004941780528716269,-0.0020976615033997783,-0.03461394912163391,-0.0014343823811265948,0.10131571170378553,-0.00870261913790063,-0.010840365298670327,0.018783370034530268,-0.0017252595592591893,0.009013409972981157,-0.0046496368227966324,-0.01067216509927904,-0.013283023858259814,-0.020865805012335557,-0.010140544815049843,-0.017025052868760437,-0.09874233529519946,0.16578378703301838,-0.11245203646875829,-0.12246497173784843,-0.09874233529519946,-0.10456022583411775,-0.07792361481105638,-0.049107579072288625,1.0,-0.055224187883253936,-0.03425564390940017,-0.04060808097412236,-0.0506358965684881,-0.11435315098963608,-0.030549753026677253,0.00195384851831762,-0.012455681235042237,0.03484536498481131,0.006427630899293526,-0.0017996560143203767,-0.013773176179022868,-0.03136783240847268,0.016777987450889098,-0.014445875989802877,0.04810880854229408,-0.004218411509152312,-0.04246714225890474,-0.029613534107173666,-0.014022107368838759,-0.0032874917449704534,-0.01914417779928268,0.006717948683774776,-0.009869633628330557,-0.011310708077520982,0.012402543802511316,0.004867981166688642,-0.02439100253762937,0.03486695174757468,-0.04802557845493322,0.023636584063632848
Liège,-0.07773644041460524,-0.00378865026646622,0.008321220511037395,0.0030162528494057385,-0.06320618392454956,0.07084317904544916,-0.03630171240791661,-0.046066839416621826,0.022114760303730337,,0.030549560777101057,,0.013735387745209568,0.016142449228447778,0.03004689912073565,-0.020541468072058613,0.04326120562581375,0.021635664264750623,-0.0022926141125519696,-0.0025539270063635786,0.05571213415682801,-0.005459378962972142,-0.00720573570792074,0.007205735707920994,-0.060440028837687315,0.060440028837687274,-0.046060190275879105,0.023241642453476992,0.04763328022550787,-0.005274739836068959,0.032605684210569905,0.01107866819089355,-0.010201335001214106,-0.002395645718714293,0.018218485132338813,-0.011902428107617822,-0.021616305594596427,0.016216165471314607,-0.008060221738055639,0.021847913943909343,-0.006810894935292395,0.006521146357046055,0.017467533092235605,-0.0043064166315119655,-0.00037596245072662765,-0.011546371363293787,0.05017808679242065,-0.009392004689488196,0.03105242375854609,-0.09145351586703415,-0.3331097019291446,0.4910910430563547,-0.11342502891490358,-0.09145351586703415,-0.09684194974519732,-0.0721715616937213,-0.0454826265598512,-0.055224187883253936,1.0,-0.0317270101465393,-0.03761053216529745,-0.04689812891728162,-0.10591199486229344,-0.020548549213396567,0.017124771328137358,0.002482877209388466,-0.021691945893641974,0.029736497090761246,0.003777541457719853,0.009714477708541239,-0.03387666643855601,0.04377685819440658,0.06274252204493595,-0.041972266157415394,0.034467855676022216,-0.03781212718634525,0.0023340945252886183,-0.0014104287831566806,-0.0030448204163145394,-0.035099545931442565,0.0654287795628096,0.022168990349329464,-0.00968844959755746,0.0030663475739992484,0.03257842852277191,0.0292745957518657,-0.020399399143043274,0.09341716247766066,-0.05522586544605172
Luxembourg,-0.025363810734109597,-0.003114080997514016,0.04391438262879901,0.026319557758782162,0.028552374032647126,0.06837358999953973,-0.049607732318955364,-0.03888511620039974,0.018309066911745768,,0.004057805838867116,,0.0341043407278972,0.007722618919255316,0.004770641651322103,0.010714508170524361,0.026923952031582647,0.026166884566122994,-0.0012878821490558891,-1.9423156409803607e-05,-0.004596457588598214,0.01966093025942031,-0.01745636619580447,0.017456366195804367,-0.04762778728666597,0.04762778728666604,-0.023538654091350343,-0.006767579825001487,-0.01019690459757405,0.053236687789907915,0.04329430785527609,-0.009174572031832548,-0.006911795450639041,0.021662832908170296,-0.0062698157262316345,-0.012565928507574108,-0.025351331911081645,0.052319642139266036,-0.004999767244623778,-0.009558748387111947,-0.0042248080153019785,-0.0012529787968220173,0.0069320609660661085,-0.002671276487876184,-0.01795301331116846,-0.010629762411905578,-0.01198767483446925,-0.005825874142661412,-0.011431722287032936,-0.05672874864953509,-0.20662843166067457,0.30462448689328364,-0.07035771008776756,-0.05672874864953509,-0.06007120200620414,-0.04476812448545042,-0.028212939279292665,-0.03425564390940017,-0.0317270101465393,1.0,-0.023329867698935587,-0.02909097744640086,-0.06569736415874257,0.015254376187640285,-0.019197848620794294,-0.022228648934385996,0.017828541191721017,0.0016096267858716885,-0.004602116640555564,0.0038009362496180966,0.0013205319887873161,0.006946044952801316,0.03298775050661564,-0.011073412336592262,-0.006830157487621295,-0.015890559342340224,0.012025485002452683,-0.0024853624611099506,-0.0018887065242107677,0.059968867174222215,0.023262274053833347,-0.00567023216223025,-0.004158697309500559,-0.011350148586797918,-0.006765042608929873,-0.0002429078857547337,-0.0036477276342892764,0.014147865401431233,-0.028521539639352913
Namur,-0.0427499006203987,0.0540977112243397,0.033856346471294936,-0.0017217115516733807,-0.006583970575269786,0.07515729008621708,-0.05174738651030215,-0.05674314695606759,0.018446472613204198,,-0.007964145779237455,,0.06500105110294843,0.02817919049439056,-0.011747406351618023,-0.009233648990344439,0.024408685555861148,0.02010016875473195,-0.001643388764271365,0.002666590440401556,-0.0032696678785382282,0.005924081656370835,-0.011451772421091433,0.01145177242109156,-0.04047319060348438,0.04047319060348441,-0.024041035772171482,0.006620419375174091,-0.012087839559485298,-0.0038786819795944977,0.03490623172842755,0.023518142564254857,-0.020797932854773823,0.021635731354001767,0.005121078915461636,-0.010346878710975173,-0.0012551245425227256,0.030461472923073617,-0.005926934366156575,-0.011331342348773825,-0.005008265103387096,-0.004513525642675192,-0.010318329399016982,-0.0031666434941594415,-0.008213806660562985,-0.012600967417222931,-0.0010095812846875692,0.006600271481424897,0.010734224373221891,-0.06724864448070708,-0.24494603302815277,0.36111467830468463,-0.08340498856055241,-0.06724864448070708,-0.07121092926270749,-0.053070017570619764,-0.03344480476856901,-0.04060808097412236,-0.03761053216529745,-0.023329867698935587,1.0,-0.03448566813936417,-0.07788041849689271,-0.013457649594583738,-0.015579810857173316,-0.003240754942220682,0.04159457773703574,-0.014678074305950016,0.0030093010741499677,-0.009380246329643765,-0.03533985494585618,0.03627710581445244,0.04761295155881976,-0.04791075456610697,0.028050045589334015,-0.007879851853178629,0.009005191259674092,0.030252366734113145,-0.002238952146815635,0.020574871848669938,-0.007432503250472318,0.007154256124729927,0.0027190263839127595,-0.011103791921494278,0.003758751623962968,0.020927909279156658,-0.01337587160637031,0.038262518920784305,-0.033340201623975524
Walloon Brabant,0.06954032301951449,-0.004655003004865754,0.08614901408576366,0.008613744611522183,-0.013321057465781987,0.10769340863046088,-0.06676379498506745,-0.04572900985350985,0.10052794428756723,,0.04589180305046584,,0.06889855657330733,0.08543963626413403,0.0052342532397841885,0.09103600085699269,0.04537920682047252,0.08238041130154354,0.04625101696692012,0.007824081639610405,-0.006145598168975523,-0.008610415309225652,0.01494164371602056,-0.014941643716020631,-0.07553768648395132,0.07553768648395122,-0.06399891545395464,-0.011014310711191707,-0.00246625496443435,0.014714973686984982,-0.008381605379988688,0.028430294286283127,-0.006809250593963012,0.034617475657746234,0.0009499361797971306,-0.01329308277779274,0.0015917405504732697,0.014867061762549198,-0.007390539723464731,-0.007409701570570515,-0.006245013004290541,-0.0027030528738180683,0.0035711238452746413,-0.003948618811652668,-0.009238910085752956,-0.01571266771281309,0.003769860531515216,0.0023817822006557115,0.11318699319976669,-0.08385511761725649,-0.3054333446876986,0.4502888356544422,-0.10400113161563539,-0.08385511761725649,-0.08879585447512818,-0.06617520099770806,-0.041703711044453,-0.0506358965684881,-0.04689812891728162,-0.02909097744640086,-0.03448566813936417,1.0,-0.09711231659118033,-0.00022219944220358662,-0.017405566960369368,-0.020928774549969838,0.026170230369051334,-0.006706858830675774,0.004933768457724271,0.036937807299524235,0.014472855150278819,-0.0048145154311175,0.023881971161285345,-0.03323025499091016,-0.011438718507158264,0.0352517053995071,0.01439589282485217,0.0013944672386083047,0.06492413421620628,-0.020000237539602526,0.06225692846190963,0.08197189593728113,-0.024876274007351998,0.018783787233568744,0.006419765484578527,0.030980739370555576,-0.0260790768237858,0.03142202663611436,-0.01496832448939625
West Flanders,0.07980014765570831,-0.0027936549744982664,-0.07969495317990287,-0.01795231929481787,0.0809417427289158,-0.15271225132579966,0.07335708557707427,0.10019599370552791,-0.0657267209268901,,-0.07973211778459327,,-0.16047859142657284,-0.032715012203623904,-0.016226962065518956,-0.02073664036807499,-0.053268873279424984,-0.08950205068362845,-0.005080554378863442,-0.02158553947719749,-0.010589922504350044,-0.05027656152639261,0.01070440175519561,-0.010704401755195369,0.0979162716903281,-0.09791627169032809,0.09242666711733429,-0.05263726357585381,-0.011199094045956128,-0.010922444385786217,-0.01892852799114594,-0.012512364011265945,-0.010499412561803324,-0.028831384098934997,0.005516490938688619,0.0599023835983697,-0.042835461328694244,-0.05501442480746607,0.0031939313249116498,-0.004080895663922308,0.009419773985346299,-0.021392124721704552,-0.025826523477724676,-0.008917330071537393,0.01746450009671672,0.020882140086260458,-0.03167437786886396,-0.008066460883154748,-0.02041326786973324,-0.18937349935475192,0.3179492949287377,-0.21566672078386911,-0.23487008056922593,-0.18937349935475192,-0.2005313708687681,-0.1494462084072151,-0.09418122496249638,-0.11435315098963608,-0.10591199486229344,-0.06569736415874257,-0.07788041849689271,-0.09711231659118033,1.0,0.028398772145026757,-0.0036127836386255535,0.00535725189167576,0.012217535600797408,-0.021158346866769137,-0.038754683752674796,-0.013827027737002116,-0.06750423543718725,0.004744078219866381,-0.052521696501309056,0.15395999060265594,-0.08702196135659886,-0.048809756285246,-0.03535138707430005,-0.03052615810975944,-0.006304933076412479,0.01125635035010662,-0.02093007465617124,-0.01892852799114579,0.06141215785901353,0.019608904246913576,-0.02211254153579835,-0.035910893316372754,-0.019500534816778676,-0.09210610447238467,0.016134287378858834
AS_NEW,0.12010641718838556,-0.0037399169774967674,-0.03524257230300924,-0.012316285284994236,0.27142771835908136,-0.02755970948794745,0.0665661058147455,0.15078331121179545,0.013860923150417342,,0.14540419625516082,,-0.1764180797644471,0.06140707712124355,0.04827008126799043,0.05479756138534101,0.03363437373123142,0.03584965165998398,-0.004715890165972438,0.02637012334909811,-0.045894458867266806,0.09612376345912355,0.039554086534872086,-0.03955408653487223,0.12235679542296878,-0.12235679542296887,0.06019935920831235,-0.034651860085061256,-0.025623285839789893,-0.013738990441577297,-0.008405517603994354,0.012384423660568005,0.04056988084360352,0.051079402910207,-0.026327265718729485,-0.012036398333924536,0.03681562792407306,-0.12426570719348695,0.03139593252645563,0.030128225667047506,-0.003967360108678997,-0.023296938087520792,-0.024853793231158907,0.010553991696704283,0.08106855509771523,0.04887288096934011,-0.021027094346983244,0.005524663728773819,0.028421558426672346,0.03126642963769789,-0.017387182365165548,-0.007333633792587382,-0.052420081692483904,0.03126642963769789,0.03463374904652897,-0.011992893232497517,0.0090952083724729,-0.030549753026677253,-0.020548549213396567,0.015254376187640285,-0.013457649594583738,-0.00022219944220358662,0.028398772145026757,1.0,-0.38773464753598486,-0.1321768574947587,-0.3204419725180265,-0.1753189969657796,-0.17286328157913197,-0.03322652265398912,0.201494307424361,-0.017157107625242866,-0.060706225325139834,-0.14271041760485556,-0.13452175994031915,0.18954343793687425,0.04281256767517245,-0.022032267565848977,0.022855017365409805,0.17860669332399293,0.024771521560886845,0.01213323857394917,0.09364834830783089,-0.014868056481900916,-0.06488083459318844,-0.09397596604468346,-0.15509200866139441,-0.08740680742520404,0.06582242695265264
GOOD,-0.046724254608176016,0.0137206707767247,0.0026585088306667467,-0.013211580569065264,-0.08761169339496765,0.08810455157644402,-0.0006560543481721058,-0.010503299452938463,-0.06153972136545558,,-0.02115007504502848,,0.03731337763583084,-0.004240473256896469,0.010851660654094163,-0.0057559930298616965,0.012310587973903407,0.01556671683055579,-0.006600193689624598,0.004207468523054064,0.005962560479448584,0.08561975049711079,0.019901332097703693,-0.019901332097703693,0.005342707729649989,-0.0053427077296499615,0.00971905009686124,0.02235682983092782,0.028564273756790926,0.018505446115658408,0.012511767693876255,-0.02486719147023097,0.018662653072286768,-0.011011879406733312,-0.007299874295315097,0.0028147820799619607,0.0005672185896659185,-0.023869670591953888,-0.0012858412697516395,-0.012848192137176325,0.006407852429535542,0.019387350917262614,0.012034240299855233,-0.002167805424392784,-0.026330539693346113,-0.00797158192455887,0.013530244330854382,-0.008297327054324646,0.007812266207444417,-0.008425772637162819,0.020188748475370034,-0.016986098770263348,0.041622272490862165,-0.008425772637162819,-0.0277565332037876,0.012719534185627244,-0.007839107886413739,0.00195384851831762,0.017124771328137358,-0.019197848620794294,-0.015579810857173316,-0.017405566960369368,-0.0036127836386255535,-0.38773464753598486,1.0,-0.1476917132061252,-0.35805529652733736,-0.19589785617714778,-0.19315389010415165,-0.03712663583974542,-0.051937537133322956,0.0627195162755387,-0.03663216158185849,-0.0027618555143435865,0.036944391546788975,-0.07240237928099486,0.009901931558376745,0.019677344687896996,-0.008861682102606055,-0.0908379957788225,-0.029417547456718943,-0.01682531479966878,0.04628313157425641,0.08336308910192425,0.0992902465452104,0.05458680792855203,-0.05055480857317056,-0.0012905095010007708,-0.14178513339505336
JUST_RENOVATED,0.033647284812938716,-0.0020184020793785843,0.00100810291015781,-0.00958027506675891,-0.12407675723426574,-0.006903905495888687,0.019228697640771127,-0.014288986703814129,0.024645602753690314,,0.01130345268690061,,0.05173025208717076,-0.016212497639291317,0.018188403183481413,0.024056350771986132,0.009061954372498671,0.02323588101249946,-0.0023977603048397286,-0.006035217534719688,-0.005577101651247176,0.041003013147024994,-0.001584424184067574,0.001584424184067751,0.006557040466351618,-0.006557040466351639,-0.009934591350639978,-0.017619314431117146,-0.010443145468012598,-0.005233308524100364,-0.00906929102918077,0.030920384864217842,0.00717196972199304,0.003165593057372782,-0.010028298999694511,0.01982624364333559,0.010352272400072969,-0.007105486941664346,-0.007996911400153843,0.02848934610711639,-0.006757397640332029,0.018449943558526128,0.0046881931689097996,-0.004272591173485228,0.002904312988060643,-0.01700184509670947,0.035826673452840546,0.031607455934691414,-0.011862957106438034,0.004459905788071783,0.015430868050302986,-0.022953535026496687,0.04729490010102797,0.004459905788071783,-0.029266348434403445,-0.001307404445093582,-0.007820252419235693,-0.012455681235042237,0.002482877209388466,-0.022228648934385996,-0.003240754942220682,-0.020928774549969838,0.00535725189167576,-0.1321768574947587,-0.1476917132061252,1.0,-0.12205931093621214,-0.0667806273801011,-0.06584522267766976,-0.012656289774037682,0.05469637461451728,0.03587464167126039,-0.022037137534750815,-0.06259781707893265,-0.03086285709749803,0.01763851978719345,0.010628995715244201,-0.006615699449890805,-0.0030209043733480045,-0.029778549286366685,-0.010028298999694506,-0.00906929102918075,0.06692932476021667,0.0718178435762627,-0.009689994778325455,-0.03195236375608475,-0.048865746607519404,-0.019490486868863628,-0.038620885988611825
NO_COND_INFORMATION,-0.011204598726147244,-0.003154668211966014,-0.03533214422983367,-0.006142115348588422,0.16381242211335598,-0.12617988563950158,-0.016905901105869744,-0.006778306814679734,0.00389915216716106,,-0.0247369724831153,,0.08854338190252481,-0.02299113345442667,-0.03944817751870765,-0.03542465701464046,-0.047674442036335744,-0.045390003030880484,0.017152638211912034,-0.018337002703290483,-0.009553859886185699,-0.10003642896212926,-0.042113279931121975,0.04211327993112191,0.04652386849888756,-0.046523868498887656,0.059127077459443934,-0.018616335343120308,-0.01864128894843448,-0.0034269222812402735,-0.0005894240356108215,-0.02231615247719711,-0.023320692753783998,-0.02217328170661792,-0.004953620254777589,0.015472193954515668,-0.0033205857535166107,-0.008994102393521606,-0.013322691067014688,-0.011602949636563716,-0.009207862539058207,-0.028040124874421417,-0.02586037578575376,-0.010358224346868028,-0.012090376432396596,-0.003970207708484034,-0.010859127210320828,-0.0017627076754725057,-0.024151759246431495,-0.044819926232093764,0.016765124448611928,0.020492295114572113,0.00944508850883048,-0.044819926232093764,0.002703832785865649,-0.033472950696090166,-0.010005708852037427,0.03484536498481131,-0.021691945893641974,0.017828541191721017,0.04159457773703574,0.026170230369051334,0.012217535600797408,-0.3204419725180265,-0.35805529652733736,-0.12205931093621214,1.0,-0.16189911281949937,-0.15963137144910478,-0.030683181131864815,-0.06799003136785425,0.004424574270311173,-0.019794028326547784,0.1298083022623419,-0.07917787636136923,-0.03515455943634108,-0.03368887706002709,-0.023062137604128244,-0.007323706846505674,0.0439076125659069,0.028923599285066506,0.026157630475085,-0.04148098082423771,-0.06610022500117013,-0.06169061068700749,-0.044735057218980724,-0.039577193265721296,-0.022628286878944526,0.19660167984560845
TO_BE_DONE_UP,-0.05585523134033005,-0.003911281884764962,0.03686965729636585,0.008712831575384791,-0.16373099080154482,0.04633076320879177,-0.007635437845597723,-0.058777049449164454,0.013489862891552108,,-0.046826555919597106,,0.034401211405501134,-0.010506392971258374,-0.02109990055354446,-0.010047204509099147,-0.0059984335555256126,-0.0027775254837125703,-0.0028181258361853075,-0.009157084995521361,0.021493747249736857,-0.02748887537653705,-0.006296886255297927,0.006296886255297921,-0.08100420882557179,0.08100420882557176,-0.04799598232597995,0.03035933444899246,0.005869670292098289,0.007276407198867974,-0.003816331290364484,0.005983173079334714,-0.0317185696893339,-0.015658221059390305,0.0015593383745468837,-0.0009423212182443897,-0.01969304633776664,0.07334106845393448,-0.010607079878221353,-0.015392363990370845,0.0020521060675628973,0.0099951111178978,0.026260345472156058,0.011744510768334524,-0.02567907856533104,-0.022551197580415013,-0.001990948356508876,-0.012359677834627707,-0.0049183714134260585,0.026505745878572254,-0.029004324609990598,0.011230358961152782,-0.016936980822324522,0.026505745878572254,-0.01112168660603635,0.013734827049934933,0.007016716407294476,0.006427630899293526,0.029736497090761246,0.0016096267858716885,-0.014678074305950016,-0.006706858830675774,-0.021158346866769137,-0.1753189969657796,-0.19589785617714778,-0.0667806273801011,-0.16189911281949937,1.0,-0.0873369106637685,-0.016787265717680754,-0.0735527999509789,-0.007581529211050955,0.002897384612253806,0.023150132111845075,0.1417170708730605,-0.06949023417356111,-0.022515060504728887,0.010872038271851967,-0.0040069187201391306,-0.08683347470751696,-0.013301506445400903,-0.01202948107984614,-0.08617942567393547,0.008621909646833653,0.05509881922683367,0.08038467835858124,0.11907495553827652,0.05698428555901978,-0.0749073752782591
TO_RENOVATE,-0.0646810758456305,-0.006488978729994025,0.06460714340034801,0.04565661737851912,-0.267868112006777,0.04744946841862634,-0.08238921099104826,-0.1387498789478739,0.042610482413256094,,-0.11529956913294195,,0.005071629343476154,-0.033334915638806396,-0.02710189363372212,-0.033485655916866953,-0.0010820451659285094,-0.02814637261910102,-0.002935426512010006,-0.006793204462757098,0.06016973523860039,-0.1407648482839969,-0.0256422784810475,0.02564227848104756,-0.19338163638391367,0.19338163638391379,-0.14231389562087796,0.02622061175304865,0.025053664630007962,-0.0068442154106130495,-0.0035500109237386057,0.027159092524401754,-0.032590821530541325,-0.019418767297954293,0.05455510488045765,-0.02452167034690924,-0.04153114058474048,0.18287648581011895,-0.010458505167464601,-0.015050111016614893,0.01345513882648389,0.02447692645668973,0.023834014366235452,-0.005587771907226505,-0.04213020154960345,-0.022235320100826447,-0.0013555260566842093,-0.0040968813096303345,-0.008563176085323459,0.00678130040254469,-0.010771768887046606,0.006972181175937027,-0.016617729905367747,0.00678130040254469,0.01985331957885702,0.03372930902444591,0.005181440188554541,-0.0017996560143203767,0.003777541457719853,-0.004602116640555564,0.0030093010741499677,0.004933768457724271,-0.038754683752674796,-0.17286328157913197,-0.19315389010415165,-0.06584522267766976,-0.15963137144910478,-0.0873369106637685,1.0,-0.01655212436143224,-0.09653981403343238,-0.09784201111988164,0.1933481395711019,0.05528690984285291,0.14943097360266064,-0.0696285814249301,-0.01741240384334137,0.03319119163066756,-0.0039507933023328,-0.08788175415624849,-0.013115190560591558,-0.011860982615376072,-0.1269254597123417,-0.07880633292114676,-0.011589279604967858,0.0725131636363023,0.30723236444584806,0.12825472934314067,-0.06607652174312992
TO_RESTORE,-0.014311386924284967,-0.0015591483010334317,0.02260622103705076,0.024197840528814695,-0.06373109434517489,0.009680743554195247,-0.026193047062551746,-0.029543061874696366,0.0017388225286730501,,-0.03470296150178577,,0.01815590810537082,0.0015350036546174291,-0.005838744049819261,0.0036391529649327475,-0.006296308445352825,-0.0066386597128781115,-0.0005477034715902203,-0.0024706098391770637,0.007125458106253798,-0.04583079712375969,0.004064189739913057,-0.004064189739912931,-0.044408544661385385,0.04440854466138542,-0.03403597546762264,0.01921376323048858,-0.004099872239287756,-0.0013155453044284406,0.03765703139896244,-0.003688822703078432,-0.01028314971440192,0.015618283779085093,0.06974071560810909,0.002204846984699816,-0.0101930170020362,0.020223866708294933,-0.002010257792743292,-0.003843288596029451,-0.001698669722023076,-0.0041352532681974575,0.02804516233954761,-0.0010740408730225014,-0.00893249196415182,-0.004273911499884423,0.014177355455182922,-0.0023424108207077184,0.005577452221742102,-0.018171944392005413,-0.02065807899874865,0.04188990937563263,-0.02024560133745276,-0.018171944392005413,0.007022686783883767,0.015386160480386305,0.03868150901950292,-0.013773176179022868,0.009714477708541239,0.0038009362496180966,-0.009380246329643765,0.036937807299524235,-0.013827027737002116,-0.03322652265398912,-0.03712663583974542,-0.012656289774037682,-0.030683181131864815,-0.016787265717680754,-0.01655212436143224,1.0,-0.021640237882811792,-0.041146286152937334,0.0596862434115177,0.02303049789264089,0.04573982989225869,-0.014945683144158846,-0.009589145103320068,-0.004408306911055795,-0.000759392752249108,-0.017350771109554665,-0.0025209065354541336,-0.0022798318067793815,-0.022057983647663166,-0.007875890727698901,-0.021208571467663945,0.0011274713042406074,0.04498141126568887,0.03997183657747539,0.006859858744636237
HYPER_EQUIPPED,0.1539058296297744,-0.002954841947899261,0.05809688990957476,0.0008197092920611735,0.07606049599130225,0.06709846120176735,0.039102528160210204,0.08123290479181643,0.010393077260410931,,0.13239208509623152,,-0.07521820233401655,0.0623473168262848,0.02642338185587521,0.09609088353443594,0.048829302352711386,0.10477771648569811,-0.0032522683218957635,0.030255015853860336,-0.008022272956385204,0.08431562228669937,0.027643951729467427,-0.027643951729467323,0.025915516906662092,-0.025915516906662137,-0.005098291186559805,-0.012541344344234888,-0.012897511523534792,0.01429846067263896,-0.015507041858548658,-0.0001266753459537953,0.031403970838722976,0.05046135574393023,-0.017146792605722654,-0.029450899454967986,0.03750068302418554,-0.0507945521186523,-0.013673443648714069,0.029787374500872515,-0.011554072719282028,0.00902832109154432,-0.006243195547946528,-0.007305449781964479,0.0427176639115609,-0.0074924632901694505,0.005542733082469633,0.0036740422926702376,0.044266091982365974,0.0724984809612824,-0.02112532032105918,-0.04047765463166271,0.0131264718592402,0.0724984809612824,0.03938097136868303,0.013215381617786553,-0.028096283911667214,-0.03136783240847268,-0.03387666643855601,0.0013205319887873161,-0.03533985494585618,0.014472855150278819,-0.06750423543718725,0.201494307424361,-0.051937537133322956,0.05469637461451728,-0.06799003136785425,-0.0735527999509789,-0.09653981403343238,-0.021640237882811792,1.0,-0.2798702868343494,-0.06435269906008137,-0.2651882997631322,-0.10826506844558746,-0.10165808435161608,-0.06522379153703559,-0.02998458026236614,-0.005165264894185647,0.08252628186599893,0.0010766283492807333,0.0113504148192516,0.017783968205985618,0.0069539738730971445,-0.0011482912874900308,-0.04455114926057213,-0.06550177740407295,-0.028237705446385732,0.010360371081785533
